bid,name,city,state,lat,long,star,reviews,num,cat
Y1UtmbRUldPA61y8cl9gGA,John V Battersby\,Phoenix,AZ,33.547865,-112.100194,4.5,8,5338,Health & Medical
Bprge5Zj0uP82n3r73aRLA,Twin Pediatrics\,Phoenix,AZ,33.667889,-112.098778,4,4,5491,Health & Medical
ypeCwCbF5Q2lXuybEgPQAA,Paul A Mikel\,Mesa,AZ,33.4352355,-111.842994,2,4,5924,Health & Medical
7igbllg8Poq2qgvHMARD0w,Timothy H Kindt\,Mesa,AZ,33.4384919,-111.736921,5,3,6113,Health & Medical
jMxPbB_qhCONidfVsf3uBA,Mark J Gentile\,Gilbert,AZ,33.3019012,-111.7562234,3,8,6299,Health & Medical
fEh8Y5NWRm5Qn4l9B4f5Yg,Shawn M. Sullivan\,Scottsdale,AZ,33.486744,-111.924103,4,5,6640,Health & Medical
Il6rZWK-vFfcaZEk1Z09MA,Marks Brian D\,Scottsdale,AZ,33.486379,-111.917016,3,4,6658,Health & Medical
i_cp6YCw2PsXZ_9Wyh4tPw,Michael J Neary\,Scottsdale,AZ,33.488869,-111.92575,4,4,6662,Health & Medical
KYhJgkpUs7MxXxy5VMd2Nw,Douglas Beischel\,Scottsdale,AZ,33.493947,-111.922301,3.5,3,6735,Health & Medical
OITKr2Mwp_adHlmPgXJ44g,Michael E Steinberg\,Scottsdale,AZ,33.5808598,-111.9294921,4,9,6746,Health & Medical
LwcPCJhHamoZcEaEU1ax7A,Pagani Matthew\,Scottsdale,AZ,33.480034,-111.933885,5,5,6785,Health & Medical
uiTfQrFiKXljGbhugW6UvA,Jennifer Linder\,Scottsdale,AZ,33.5023042,-111.9366139,4,9,6789,Health & Medical
2f6XYOyaYzmlCEA15uaP1Q,Arizona SkinCare Physicians\,Paradise Valley,AZ,33.5813711,-111.9778445,4.5,3,6814,Health & Medical
sANRm7szgrQ6i7QTAt_mQQ,Douglas W Beals\,Scottsdale,AZ,33.6453147,-111.8958955,3.5,6,6828,Health & Medical
0mCZsONPdSNCIM-s5-2ZhA,Chris Lewandowski\,Scottsdale,AZ,33.6449307,-111.893817,4.5,7,6867,Health & Medical
XyHGchHThwPmjVFpFac0Pw,Caren P Hull\,Scottsdale,AZ,33.4769345,-111.9086737,5,4,6951,Health & Medical
t9fDDws6uSEnAm0eupcLrQ,James W Jenista\,Scottsdale,AZ,33.5902438,-111.8342729,4,4,7040,Health & Medical
bWi658YrbxtpKFDxoOuMQg,ENT Specialists of Arizona\,Tempe,AZ,33.4130331,-111.9417721,3,13,7163,Health & Medical
bRijcLYfpRdxaABwVbeJ_A,Ziltzer Vivian Gee\,Scottsdale,AZ,33.5785774,-111.880463,5,4,7985,Health & Medical
OeZ04ZUJ1o7ia-rwiq7CiA,Sudha Chandrasekhar\,Chandler,AZ,33.3005084,-111.8758789,4.5,3,9138,Health & Medical
ccVEGkKVHXtuB4c_2xk6gw,James Lieber\,Chandler,AZ,33.3124941,-111.8752656,4,4,9234,Health & Medical
XhEdjWHNDXO5twRRvQUzTQ,J Ladd Williams\,Mesa,AZ,33.4384919,-111.736921,5,3,9522,Health & Medical
wqighyKfnbRYUc4RgxJOPA,Syms Mark\,Phoenix,AZ,33.477733,-112.069023,2.5,4,9676,Health & Medical
dV0kniYZT6EbmQ4jRQxCRQ,Healing Hearts Pediatrics\,Chandler,AZ,33.3130044,-111.8750775,3,19,10699,Health & Medical
Stk1iKU1461EbmGBN-M5aA,Yaneav Cohen\,Scottsdale,AZ,33.614566,-111.8922737,3.5,6,10952,Health & Medical
lgbKg9Nnqa4n3waMex2etg,Ophthalmic Surgeons and Physicians\,Phoenix,AZ,33.33477,-111.976236,3.5,5,12141,Health & Medical
SAjXnxuyScAsahI8p4D-UA,Tara Brodkin\,Scottsdale,AZ,33.585657,-111.884948,4.5,17,12699,Health & Medical
z2B97BmGAkFfm21q3pKMOA,Naturopathic Specialists\,Scottsdale,AZ,33.486744,-111.924103,3.5,3,12837,Health & Medical
q7k58TZNcy6fxC4oF7OeMA,John A Ebner\,Scottsdale,AZ,33.5966576,-111.9765222,4.5,3,13264,Health & Medical
ncEgmYNecgBORSFLS2x56A,Pediatric Dental Specialists\,Gilbert,AZ,33.365006,-111.736718,5,6,14826,Health & Medical
x5T4eluE2Ma5DqqqlLOfoQ,John Patterson\,Mesa,AZ,33.4365146,-111.8404961,4.5,3,14892,Health & Medical
7SqZkeHsCtjEr1AZVWfedw,Matthew Cavendish\,Phoenix,AZ,33.626509,-111.980567,3.5,6,15197,Health & Medical
9Itfe26n4VNJCOEnivjK4g,Lerma Holly\,Scottsdale,AZ,33.700033,-111.888462,4.5,3,15243,Health & Medical
GtSBeSaMK9aNJT8Ka4GkDQ,Glassman David I\,Phoenix,AZ,33.5024039,-112.0131305,4.5,13,15722,Health & Medical
4xkwMbjmtzL774ocwKo1DA,Wareing T Sally\,Scottsdale,AZ,33.490829,-111.924217,4.5,9,16011,Health & Medical
1EijFh9CwBquhE25Vmpekw,James B Miller\,Scottsdale,AZ,33.575792,-111.874439,4,11,16132,Health & Medical
jkkJYcSJT7jD7nrm1SKAUQ,Agave Eye Care\,Chandler,AZ,33.262521,-111.8090299,4.5,13,16170,Health & Medical
w4OfvN0AqhW3LSi_L-DEFQ,Gail Bass\,Scottsdale,AZ,33.64005027,-111.9636113,4.5,5,17020,Health & Medical
jf5bA7yLpGny5aeRVzKPWw,Samuel Bailey\,Phoenix,AZ,33.6523665,-111.9305034,4,8,17050,Health & Medical
KW_gF0a7XWUd6n40UGuy_Q,Michael K Hood\,Phoenix,AZ,33.5038982,-112.0477514,4,4,17691,Health & Medical
7_dU_XeJsEN4scI64vwNkQ,Biltmore Ear\,Goodyear,AZ,33.4638847,-112.3513066,2.5,11,17721,Health & Medical
7EY1sCIfoYvfU6Hs6LvWHw,McAdams Dental\,Phoenix,AZ,33.579696,-111.978343,5,59,18357,Health & Medical
wPb6f04NSnQc1aCPOR1sEA,Moataz Karawi\,Scottsdale,AZ,33.494591,-111.914762,5,16,18415,Health & Medical
b0Vl_aDUAsUX9kvoG9imIA,Brenda LaTowsky\,Scottsdale,AZ,33.670568,-111.920473,3.5,11,18680,Health & Medical
JZxZ9vlHfEVh_KJzYjbGzA,Arcadia Foot & Ankle\,Phoenix,AZ,33.5099969,-111.9880736,4,9,18781,Health & Medical
ve79IOyqrV98sV1kQhMygg,Michael Golding\,Phoenix,AZ,33.5121304,-111.9962007,5,4,19486,Health & Medical
b7bZPWK2jmFVk-ql7P_C5w,John J Corey\,Scottsdale,AZ,33.579051,-111.882662,5,6,19578,Health & Medical
OOvvzNN221zsAc7t2QHedQ,Reinsch Stavoe Albrecht\,Phoenix,AZ,33.62874399,-112.0661151,5,3,20172,Health & Medical
SkbNgtsqFry4y41aJ-cB2w,Thomas & Roskos\,Tempe,AZ,33.35217386,-111.9114482,5,11,20210,Health & Medical
Yy_ln9PIgYbx9cA2MMMEGA,Jennifer McMahon\,Scottsdale,AZ,33.699091,-111.919877,3.5,3,20564,Health & Medical
GeoQQA-cKLeZvkOrB1jxHw,Hands In Motion Massage Therapy\,Glendale,AZ,33.66274633,-112.1884882,5,6,20628,Health & Medical
MIQ0VlS1zW7QkDDapEf5jQ,Drs. Goodman & Partridge\,San Tan Valley,AZ,33.2158691,-111.5641351,2.5,3,21023,Health & Medical
KvVjw6z63sRbfnXrgUTyxw,Healthy Habits Massage\,Glendale,AZ,33.7143083,-112.1399378,3.5,3,21243,Health & Medical
6WL6biOOR4OLOrzZPOIRhg,Peter Reed\,Phoenix,AZ,33.6146134,-112.0650059,5,11,21396,Health & Medical
AAwZ0nprbmOxpOjZQl6Kzw,Megan Y Blackburn\,Avondale,AZ,33.463183,-112.292005,2,3,21938,Health & Medical
2gHdawfkIw_UMafy2aqgWg,Candria E Meharry\,Gilbert,AZ,33.2897438,-111.7739075,5,4,23597,Health & Medical
wQEggDqWu1qdc1VW3pURTw,Rafath Baig\,Mesa,AZ,33.3811144,-111.7347928,2.5,3,23902,Health & Medical
LE3Rp0opwqdWPnYQrVlzyg,Christopher Lienau\,Phoenix,AZ,33.4965426,-112.0126628,4.5,3,24209,Health & Medical
7zd9DycGPjkpf-TxE8UQhg,Alicia Myers\,Scottsdale,AZ,33.601973,-111.88792,5,6,24263,Health & Medical
4LL52Mp_9Da_OJ3Nwv2xnA,Delta Mechanical\,Mesa,AZ,33.3809538,-111.7005185,2,18,2334,Home Services
pbAm9SRYqueQAGRFrD8KuA,Bim's Lawn & Landscaping Service\,Scottsdale,AZ,33.601222,-111.968927,4,4,3404,Home Services
uV2IwU3rIRFTuxxsZ4xkgQ,AC Guys\,Scottsdale,AZ,33.591439,-111.918969,4.5,29,3687,Home Services
qHQ0HdpOe3gFNfV8fr4vfg,SMW Refrigeration and Heating\,Tempe,AZ,33.4255104,-111.9400054,3.5,6,4053,Home Services
CCcDn0tsVNFFBdQUavJp4g,Roadrunner Glass Company\,Phoenix,AZ,33.4804318,-112.1245937,5,5,5221,Home Services
cB9fdS4INRNyKkgYY6Dkog,Anderson Lock & Safe\,Phoenix,AZ,33.527178,-112.134619,4.5,7,5243,Home Services
x7szxYmGgkg_buQ0OHNNfA,Forrest Anderson Plumbing & Air Conditioning\,Phoenix,AZ,33.6894538,-112.0965227,5,4,5402,Home Services
sPZ11a1EbwmLAGzi5WzXoA,Bunger Steel\,Phoenix,AZ,33.4375913,-112.234215,5,4,5715,Home Services
BkDeA7cwln-Y49_ndAH5Rg,Garrett Plumbing\,Gilbert,AZ,33.2411354,-111.7256936,4,8,10145,Home Services
gVvarvvWgfDF-5yvKZr-jQ,Arizona Pool Pros\,Scottsdale,AZ,33.6700284,-111.904477,1,3,11022,Home Services
8jxx0RmbLFdKNJ0LyJq-Dg,Day Star Screens\,Mesa,AZ,33.4156537,-111.7100248,3.5,3,12683,Home Services
2QLRTV_q1PeC-X4tvzynUA,Southwest Premier Home Inspection\,Glendale,AZ,33.6652727,-112.1865652,5,3,13165,Home Services
dPhZT98LFtIzOyt9sEyf9A,American Home Water and Air\,Phoenix,AZ,33.6871466,-112.1117839,5,56,13812,Home Services
0L3qEjF0jkFQkDIT4linUA,Canyon Kitchen Cabinets\,Glendale,AZ,33.664516,-112.2026347,4,4,14115,Home Services
zV5p-bfFBVDvJP6-oTRSpg,Superior Blinds\,Litchfield Park,AZ,33.4896269,-112.3487379,3,6,14891,Home Services
VIpKfoE4PsV-hJJQDPRP4g,Golden Bear Pool Service\,Scottsdale,AZ,33.6165118,-111.904605,5,4,17036,Home Services
ltxuuo5-3TKFMbnGCNVG-Q,Maricopa Air Conditioning & Heating\,Scottsdale,AZ,33.4672199,-111.9136066,2.5,3,18336,Home Services
vzZRjfk3O2-3uVI_UVbDdg,Gilbert's Painting\,Gilbert,AZ,33.306076,-111.777546,5,7,18472,Home Services
pSiT5ojQ3U1b7CXSyU7Z0A,Frederick and Sons\,Chandler,AZ,33.348821,-111.866176,5,6,19842,Home Services
ihAhpMrQCXoKKWXFtUKQbw,Puddle Jumper Pool Service\,Gilbert,AZ,33.2774819,-111.7316557,4,5,19924,Home Services
EWN7NHialiIBmbzmSyqAvg,TAP and Son's Electric\,Tempe,AZ,33.39962,-111.951673,4,12,19992,Home Services
w9HALBzgYKmkpT74UTFgpA,D & L Landscape and Design\,Tempe,AZ,33.060151,-112.041149,2.5,6,20240,Home Services
sBXIhI4f4b78HKjR5VPkUw,Vacant House Cleaners\,Mesa,AZ,33.4155766,-111.7301507,5,4,20553,Home Services
8Rtkhnl-7FEPGoh_fs6Ddg,PV Interiors\,Chandler,AZ,33.3061605,-111.8412502,4,4,20767,Home Services
Aht-1wCpEZYrzJ8TBhjcvQ,Egan Electric\,Queen Creek,AZ,33.2621619,-111.625243,5,5,20848,Home Services
yzzfcopCfhNVBE6TLv-AVw,King Plumbing\,Tempe,AZ,33.333888,-111.903695,5,6,22266,Home Services
1WA8pVQvuLEhCXrQP6Ml5Q,MoveAholics\,Scottsdale,AZ,33.4850961,-111.909386,5,25,23481,Home Services
YM6Z7wppGbw7vmrX-SEXzA,Sunset Shutters\,Scottsdale,AZ,33.5733051,-111.8629763,3.5,5,23508,Home Services
c68wqLv9bpMpJ8pG_2zulg,Bee Clean Pools\,Scottsdale,AZ,33.6071829,-111.9403254,5,9,24080,Home Services
HO3A7DXURjjW_mZ_wcxFLg,Real Estate Management Network\,Phoenix,AZ,33.5892606,-112.1198754,4,4,24663,Home Services
YQppozrOeaEPlpwxiR_QtQ,All About Acme\,Tempe,AZ,33.3783048,-111.9061489,2.5,3,24678,Home Services
Gnrydu9S8dYPRqVeufKhzw,ASAP Plumbing\,Chandler,AZ,33.2664407,-111.8210866,5,3,24955,Home Services
jWzuHtJPQjufYJbRub4r0g,Efficiency Mechanical\,Gilbert,AZ,33.3174086,-111.7896864,4.5,10,4158,Home Services
89naFJeTQJd1AzvJW0U4lw,Slade Landscape Maintenance\,Mesa,AZ,33.455047,-111.807588,3.5,5,6011,Home Services
mtcgp1vt-XeYXL9YCpcZsQ,Priceless Plumbing\,Carefree,AZ,33.79740468,-111.9067812,3.5,8,12634,Home Services
JGOB0cOQWmt6vwfCUr_ZAQ,Dry Plus Roofing\,Phoenix,AZ,33.622387,-112.030174,4,5,13288,Home Services
flr2y8BjRPrCv4WvCmLrqA,Great White Moving\,Phoenix,AZ,33.62121,-112.00303,2.5,3,13751,Home Services
J8T6Fu7RSczrflZ5rC6wvQ,Apache Dee's Electrical Services\,Apache Junction,AZ,33.451794,-111.57605,5,3,13855,Home Services
A4aCnacn3bCoJrLmNRYgCA,Two Good Men Handyman Service\,Phoenix,AZ,33.643093,-112.007003,5,4,14334,Home Services
iH4c8NNmjlIUZg7mFLlGhA,Superior Stone & Cabinet\,Phoenix,AZ,33.4071942,-112.0008788,4,8,14989,Home Services
EBLe7yLMDuy-jTc73kWfjQ,Cross Mechanical Services\,Glendale,AZ,33.628237,-112.151439,3.5,6,15400,Home Services
H4phvaX-h4d9Un7Gmk0Ndw,Window World of Phoenix\,Phoenix,AZ,33.4707431,-112.1142023,5,6,15741,Home Services
OP6mjhIOwvj2MaSl4hd2WA,Sunny Arizona Landscape Services\,Phoenix,AZ,33.6262751,-112.0198194,1,4,15760,Home Services
KEU6l4Vf5alrCJ2xfawzsA,Orbitel Communications\,Maricopa,AZ,33.0705737,-112.0452776,2,8,15897,Home Services
gB0YVPmkd4brubcjvF-oHw,Controlled Rain \,Mesa,AZ,33.409901,-111.683239,5,5,16633,Home Services
b6pOHr7oKMbWJ108bD8Auw,MD's Cooling and Heating\,Phoenix,AZ,33.6782379,-112.1012912,5,4,16777,Home Services
WPWTDwaw5g9dCxvWt8PimQ,Simply Property Management - Paielli Realty\,Phoenix,AZ,33.629513,-112.1172036,1.5,8,17078,Home Services
v6fR6_C5AFqz5TdCgrVrNQ,ADT Security Services\,Phoenix,AZ,33.4680671,-112.2643371,1,3,17149,Home Services
qKmEDkGFDm-fnS5SszEnpg,Arizona cleanPROS\,Scottsdale,AZ,33.564998,-111.916424,4.5,10,17462,Home Services
v_s6414dF1vp51QvEqu22w,1st Choice Drywall Repair\,Mesa,AZ,33.403056,-111.863561,4.5,14,17540,Home Services
ucpLfJYcppVSRPqd20tDFg,Swimming Pool Butler\,Gilbert,AZ,33.3819146,-111.7471308,4.5,14,18186,Home Services
9fx0TMXCocnlj73Gr0hCFA,Allegiance Water Services\,Phoenix,AZ,33.6629442,-112.0182329,5,5,18270,Home Services
tEPGCBZ98UQpHdQT3EeFlQ,PrimeSpec Consulting\,Gilbert,AZ,33.354467,-111.698057,5,25,18449,Home Services
Mn5YUcMxA8T3Ijmp74OVKg,Sysko Services LLC\,Phoenix,AZ,33.4304026,-112.2026347,5,3,18738,Home Services
IK4uQp1jV6myXH0vBXyQdw,Kelso Electric\,Phoenix,AZ,33.722201,-112.147976,4.5,6,20005,Home Services
IcZZrdM0lq95whSUrEoqDw,San Tan Pool Services\,Queen Creek,AZ,33.178798,-111.597573,4,4,20085,Home Services
Bwqn5LU_LtXSNdNfsD73cQ,Action Painting\,Phoenix,AZ,33.579861,-112.029447,1,3,20930,Home Services
G3xTtZxMwBn5NZnTxPi5uQ,Triple B Garage Doors And Gates\,Mesa,AZ,33.439378,-111.692146,5,28,21277,Home Services
Ot2fQacQdkpb6R-rmn6qLw,AZ YardWorks\,Anthem,AZ,33.86930181,-112.1460799,3.5,3,21828,Home Services
7zt_9wHiWFTv4r8zafAe5A,Nunez Painting Contractor\,Litchfield Park,AZ,33.541776,-112.404096,5,5,21923,Home Services
Sw0pDQKzToVJNL3i_tJfGQ,1st Glass Window Cleaners\,Tempe,AZ,33.424235,-111.951931,5,7,22021,Home Services
xbQ1-2DNSD1iR_gTZaMBYw,Apollo Electric\,Scottsdale,AZ,33.467242,-111.931686,4.5,12,22569,Home Services
eAudCD02bzMonQfSf79e1A,Talon Air\,Mesa,AZ,33.401067,-111.76612,5,3,22644,Home Services
5zGYlaJbN3RhkCYVG5iJqQ,Chandler Air\,Chandler,AZ,33.352884,-111.838417,3,7,22660,Home Services
7Xh4TotFU3nqaV5YGCsSug,Azusa Builders\,Scottsdale,AZ,33.468848,-111.910516,5,3,22949,Home Services
GTZc_C-hizDbPOu406r0Bw,FRESH LOOK PAINTING\,Maricopa,AZ,33.054795,-112.033238,5,3,23184,Home Services
Ap1w2hdO4yLCypT9uVM0FQ,Diversified Landscape Management\,Phoenix,AZ,33.45,-111.97,5,6,23705,Home Services
MhiZ2TmuYSNHyfSsFK-hew,Envision3 Group\,Phoenix,AZ,33.45104548,-112.0677047,5,3,23910,Home Services
OzhLJBnJDoV9gIFMMXm63w,American Technologies\,Phoenix,AZ,33.78326676,-112.114834,3,4,23953,Home Services
wA29W_d74EewKrygL56rfw,Siesta Landscaping\,Litchfield Park,AZ,33.49663,-112.337174,3.5,3,24137,Home Services
nU8noQN-x22XZmk8t2onQQ,Velocity Financial\,Scottsdale,AZ,33.6250161,-111.8879353,5,4,24166,Home Services
rMH7AwmKpKOzKTIZq3628w,Cypress Street Plumbing\,Phoenix,AZ,33.4660406,-112.0118669,5,9,24545,Home Services
i4rYODjQxifeQCpzK_p_rQ,3009 Investments\,Phoenix,AZ,33.3031753,-112.1132142,5,3,24589,Home Services
zwLRclsL0YTLnwbRxWG9Rg,Desert Palms Carpet & Tile Cleaning\,Tempe,AZ,33.3812134,-111.927755,5,8,24967,Home Services
eBslbGvlDI92ppOi6CnTDw,Ramada Tempe\,Tempe,AZ,33.377128,-111.96636,3,18,7369,Hotels & Travel
5Feaj6aixO_QxKFnkHf3xg,Arizona Biltmore\,Phoenix,AZ,33.5160662,-112.029562,3.5,272,13453,Hotels & Travel
ORiLSAAV4srZ_twFy1tWpw,Hotel Palomar Phoenix\,Phoenix,AZ,33.4473356,-112.0734239,4.5,116,20379,Hotels & Travel
HLQUH1VAw4KbSV-IhxOPEw,The Ritz-Carlton\,Phoenix,AZ,33.5089744,-112.0292965,4,84,570,Hotels & Travel
CM63yldm-p0ye4VpPNk1tg,USA Bus Charter\,Goodyear,AZ,33.4844434,-112.364207,2,7,14293,Hotels & Travel
4H6pYdwVLWecvevIzw5A0w,Uptowne Drycleaning\,Phoenix,AZ,33.511348,-112.074148,3.5,11,11681,Local Services
b5vZfkfrfNOrDgxNxFCliw,In-Phase Air Conditioning\,Mesa,AZ,33.4563879,-111.775806,4.5,27,12557,Local Services
_dVcQifVkqiJxqE7r4Qelw,Value Village Thrift Stores\,Glendale,AZ,33.5093935,-112.2017715,3.5,5,14773,Local Services
zJ-vTnhw7i3s7fbrhoksDA,Bugs\,Mesa,AZ,33.47061387,-111.7401839,4.5,46,16340,Local Services
lbN1iZq_PlNko4gBvpjeEQ,iCracked Professional iPhone\,Mesa,AZ,33.43272281,-111.848164,5,3,21021,Local Services
nbSFfHn9zHFNLHyE2R7mig,iCracked Professional iPhone\,Chandler,AZ,33.3061605,-111.8412502,4.5,9,21022,Local Services
WcYnPJXTNnL9FS0GMscvew,Dave's A/C & Appliance Service\,Phoenix,AZ,33.523742,-112.105173,1,4,21235,Local Services
oKxhbvOKe0_adtLvydugPg,Prospectors Carpet Cleaning\,Queen Creek,AZ,33.25132136,-111.6348267,4.5,4,21514,Local Services
cnOrsiiN13FUd4AvSC9_0Q,Henderson Appliance Installation\,Surprise,AZ,33.6071869,-112.3933836,4.5,3,22169,Local Services
yl7t9335soxV3KFVfY_3cA,Scent From Above Company\,Scottsdale,AZ,33.630604,-111.910288,4.5,10,22985,Local Services
17vP6KdFLX-rnHNBe4eYMw,AZ Propane Express\,Chandler,AZ,33.23199,-111.84302,5,3,23981,Local Services
vj68-llyL6IezT1zwIdBzQ,iCracked Professional iPhone\,New River,AZ,33.9098943,-112.1332226,4,3,24017,Local Services
WFS_uxBtGIjK2pl_QUgAgA,Appliance Logic\,Phoenix,AZ,33.5836315,-111.9744825,5,4,25109,Local Services
jYyfLGMURG2pQ6k80R4eZA,SUN Cyclery\,Phoenix,AZ,33.5231545,-112.0646024,4.5,42,431,Local Services
gY_K2tFOXVitbtNhOxS1BQ,Staples\,Scottsdale,AZ,33.6271631,-111.8915285,3,15,3621,Local Services
Vy8ewTnZnX5Ks4fqiGHJcQ,Executive Carpet Services\,Glendale,AZ,33.6451808,-112.2124338,5,3,4504,Local Services
jHrbIVqG0jJhhMT4bla3ig,Happy Printers\,Glendale,AZ,33.5384344,-112.1542254,5,3,7532,Local Services
vL2TkvmkSb69BQuuJGpdlw,U-Haul Moving & Storage of Litchfield Park\,Litchfield Park,AZ,33.5515602,-112.4174884,5,3,8881,Local Services
1N8drNNUEc6DUnEHQFOy6A,F & F Carpet Cleaning\,Scottsdale,AZ,33.4667727,-111.8958854,5,46,9183,Local Services
9srFOLHZDXodiUXu0luTxg,ScorpionTech Termite & Pest Control\,Gilbert,AZ,33.33891,-111.683729,4,9,10407,Local Services
pee7gMN6qBBGuh3DHYBmVQ,Stapley Pest Control\,Tempe,AZ,33.3928523,-111.9360171,5,3,12826,Local Services
bxilLm8runC4AQb70JHOOQ,Action AZ Computers\,Peoria,AZ,33.571942,-112.244099,5,4,20291,Local Services
sympcuPtnBHM-0keSZ9aYQ,Cranmore Carpet Cleaning\,Surprise,AZ,33.6187622,-112.437316,5,25,20528,Local Services
m04T_PFpTI6clcRTFU7NLg,Green Organics Pest Control\,Phoenix,AZ,33.638928,-112.120897,5,5,20666,Local Services
my40pD1wwLoaLiup3ssxLA,My Appliance Guy\,Surprise,AZ,33.6379628,-112.3817663,4,11,20877,Local Services
DaHHqKVB0rt7GrkX9RIyvg,Azteca Pest Control\,Anthem,AZ,33.86491013,-112.138855,5,13,21491,Local Services
XxkrHKMBEzbZKhTKKg2e0A,Allen Equipment\,Chandler,AZ,33.293461,-111.964446,5,4,22296,Local Services
XG688GZEqulkDJv6INQE4Q,GCS Carpet\,Gilbert,AZ,33.3345698,-111.7383162,5,24,22927,Local Services
JPr05X53UjbG1qe5TR6HYg,iCracked Professional iPhone\,Phoenix,AZ,33.45221322,-112.0699625,5,11,24238,Local Services
bmcqLxtD2uds2Stq61kYNA,iCracked Professional iPhone\,Phoenix,AZ,33.67293274,-112.1056464,4,8,24239,Local Services
qVZbVm7-s2jPHVOKCuzbxA,iphixation\,Phoenix,AZ,33.4765,-112.224647,3.5,5,24488,Local Services
UodyEslQbp2GoSUWoekWbw,iSolution Repairs\,Tempe,AZ,33.3471445,-111.9563386,5,6,25101,Local Services
4YY3AwkTbKQ2tJLzpYFD7w,ABC15\,Phoenix,AZ,33.45404,-111.984455,4.5,9,186,Mass Media
KL3wZCOPW2eqtM-hvyVI_g,Nabers Music\,Chandler,AZ,33.3162778,-111.9680183,4,54,23028,Nightlife
Z98h1BhssZeFfZvcVTYOpw,Maya New York Pizza\,Mesa,AZ,33.434384,-111.826084,3,31,24236,Nightlife
apLgdH77c_7QRLGpfnC8Fg,Kennaway Virginia\,Phoenix,AZ,33.5552459,-112.073173,4,5,925,Pets
R72c75tvLFHyQc0H-EBytw,Oplinger John D\,Wickenburg,AZ,33.964075,-112.751652,5,3,4858,Pets
kk_cqYoDJmMWTPlHmXCoIQ,Team Canine\,Phoenix,AZ,33.3211123,-111.9880199,4.5,10,9355,Pets
gqMNQJsirgba3Jb6GMaPLw,AZ Exotic Bird Rescue\,Tempe,AZ,33.4414332,-111.9279184,4.5,11,12966,Pets
utVe80w-NAj9KMtIwJo22g,Jen's Pet Sitting\,Phoenix,AZ,33.46581513,-112.0782013,5,7,16936,Pets
tZeUQpQ1V6sVUR8S_26PLw,Home Is Where The Hound Is\,Maricopa,AZ,33.0581063,-112.0476423,5,3,20607,Pets
WhaEJK0jLtMGDIKyXnyIEg,Pampered Pets and Plants\,Phoenix,AZ,33.620071,-112.004349,3.5,3,22349,Pets
C0VBU6tkY551KEuIWwf1KQ,Valet Vet Mobile Veterinary Services\,Phoenix,AZ,33.691453,-112.096593,5,3,22877,Pets
3NKwuV-QLXYYceEPpNa9ng,Southwest Veterinary Oncology\,Glendale,AZ,33.6090627,-112.2022787,5,3,14364,Pets
2Y5fFvLyCrgQOjzCa6GDoA,Animal Dermatology\,Phoenix,AZ,33.5385342,-112.0468037,3.5,9,20881,Pets
BRS9zFKMV2QgQ6qNo-Aw7Q,The Pet Nannies\,Chandler-Gilbert,AZ,33.3181,-111.8332,5,6,21737,Pets
JxTfE3o5FRHL1jPYI0dyjQ,Woofs\,Scottsdale,AZ,33.60313284,-111.9713111,3.5,6,22059,Pets
T7acIuznS5juLqB-iUQFlg,Metz & Associates\,Phoenix,AZ,33.597474,-112.119087,3.5,5,5568,Professional Services
K-LIsp_3A5yW1_GL3Bo0UQ,Martinez & Shanken\,Gilbert,AZ,33.3357304,-111.8237367,4,5,6256,Professional Services
BzYMY1ComAXJsFF6PzkE2Q,DiSanto & DiSanto\,Scottsdale,AZ,33.5573366,-111.8998486,5,5,10540,Professional Services
d_UClUz_Ecg1gYjmkQh_BA,Baker Law Firm\,Phoenix,AZ,33.4674619,-112.0649478,4,4,15571,Professional Services
gG6-9SLNPQIW7ZA7DMHAxA,Avenue 25 - Advertising\,Phoenix,AZ,33.569727,-112.111339,5,4,16571,Professional Services
1qQqEYeXNm821sVJHj4TAw,Kristena L Malmgren\,Glendale,AZ,33.6672903,-112.1695859,5,3,17270,Professional Services
7rCjBk88K6gyLg8FMnGHnQ,Tobler & Associates\,Mesa,AZ,33.384027,-111.808827,5,3,17726,Professional Services
zfQ6NF6Vu0UL3C70ou-OOg,Snyder & Wenner\,Phoenix,AZ,33.509651,-112.034085,5,4,19241,Professional Services
9KOmuHyLDPcvMRuEAqIREA,Wanda E O'Malley\,Phoenix,AZ,33.54206,-112.047977,5,3,19538,Professional Services
sq3mJK6kxTgn-ETHNAB6qQ,Edwards & Cherney\,Scottsdale,AZ,33.615989,-111.898759,5,9,20207,Professional Services
LYVrlVAGp9JXFBB4m19PXg,Kelly / Warner\,Scottsdale,AZ,33.556579,-111.896867,5,11,20746,Professional Services
r1nbBxLX5O0hsx-wP5-7_w,Ogborne Law\,Phoenix,AZ,33.5114762,-111.9870934,5,3,21339,Professional Services
Bpiz6E-UzqCPsY_xcPV7dQ,Munoz Law Office\,Tempe,AZ,33.4061624,-111.9393652,5,7,21353,Professional Services
cMLijinpNfoJ8Qq48VOYvw,Beauchamp Law Office\,Phoenix,AZ,33.3219424,-111.9882676,1,3,1717,Professional Services
ec8wMdR_hSeEOtLllLjUZQ,Breyer Law Offices\,Phoenix,AZ,33.481693,-112.030592,5,5,1721,Professional Services
gECn65aFuoQDSWJZc7Oy4w,Superior Process Services\,Scottsdale,AZ,33.52365124,-111.8984985,5,17,5890,Professional Services
